ンダ植物や単子葉植物にみられる、多数の細い根っこを何という 2,理系,まゆ根,ふで根,ひげ根,くらげ根,ひげ根
質量中心ともいう、物体にはたらく重力の中心となる点を何という3?,理系,外心,重心,垂心,内心,重心
四則演算のうち、答えを「差」という計算はどれ?      」,理系,引き算,足し算,割り算,かけ算,引き算
1950年代に南極観測際に同行し、現地に取り残されながらも奇跡的に生速した2匹の犬の名前は何 ?,理系,タロとジロ,トムとジャック,テツとゴロ,アカとシロ,タロとジロ
動物の口の中にある、ものを噛むための硬い器官は何 ?,理系,"ゃ
っ)\",は,は,ひ,は
出血量の多い手術などで、他の健康な人の血液を患者に注入することを何という3?,理系,漁血,吐血,団血,只血,団血
女土バチとなる幼虫を痛てるために働きさバチが分泌する栄養物質を何という ?,理系,ローヤルゼリー,ローヤルプリン,ローヤルヨーグルト,ローヤルケーキ,ローヤルゼリー
病院の「集中治療至」を、アルファベット3文字で何という ?2,理系,IUC,ICU,CUI,UIC,ICU
耳の中にある、有聴覚を司る器官は円時,理系,敵牛管,時昧管,娠申管,邊螺官,敵牛管
兵庫県の県の島になっている、西洋では赤ちゃんを連んでくるとされる島は何 ?,理系,コウノトリ,アホウドリ,キヌバネドリ,ヒクイドリ,コウノトリ
次のうち、植物のつくりにないものはどれ2?,理系,子葉,主根,雄化,歯茎,歯茎
ガンジス川、揚子江、アマゾン川などに生息する、淡水にすむクジラの仲間は何 ?,理系,ソライルカ,カワイルカ,ウチュウイルカ,ヤマイルカ,カワイルカ
古代エジプトでは「牟の使者」といわれ、世界一長い川から名づけられたワニの仲間は何 ?,理系,ザンベジワニ,ナイルワニ,ニジェールワニ,コンゴワニ,ナイルワニ
パソコンの表計算ソフトで、「セル」といえは次のうち何のこと 3?,理系,表のマス目,グラフ,計算の手順,丸や三角などの図形,表のマス目
夫のピエールと共に、ラジウムなどの元素を発見したフランスの科学者は〇〇〇夫人。 〇〇〇は ?,理系,ナイチンゲール,クレオパトラ,ダイアナ,キュリー,キュリー
次のうち、60秒を1とする時間の単位はどれ?       ーー,理系,時間,日,分,年,分
症状から「恐水病」とも呼ばれる、ウィルス性の感染症は何 ?,理系,狂犬病,狂猫病,狂牛病,狂魚病,狂犬病
多くの方向からX線を当て、体の断面を画像化するコンピュータ断層撮京をして何という2?,理系,ATスキャン,CTスキャン,BTスキャン,DTスキャン,CTスキャン
「AU」とされる、天文学で用いられる長さの単位は何2,理系,星座単位,地球単位,力学単位,天文単位,天文単位
別名を「フクロアナグマ」という、タスマニア島に存在する有袋類は回角,理系,タスマニアデビル,タスマニアダブル,タスマニアバブル,タスマニアバベル,タスマニアデビル
1859年にダーウィンが発表した、「進化論」について述べた著書は回角,理系,東方見聞録,何でも見てやろう,種の起源,ガリバー旅行記,種の起源
星の等級で、1等星、2等星、3等星といった時、これらの違いは何によるもの ?,理系,是の明るさ,星の方角,星の成分,星の近さ,是の明るさ
ガラスのような光沢がある、顔料とワニスを混ぜ合わせた塗料を「何ペイント」という?,理系,キャラメル,エナメル,ロンメル,カラメル,エナメル
次のうち、実際にいるペンギンはどれ 2?,理系,ラザニアペンギン,スパゲティペンギン,パスタペンギン,マカロニペンギン,マカロニペンギン
次のうち、分数において横棒の上と下に書かれている数の名前の正しい組み合わせはどれ2?,理系,分母と分子,分兄と分況,分館と分人孫,分姉と分妹,分母と分子
「三三方の定理」とは、どのような図形に使われる定理 ?,理系,直角三角形,柏円,座行四辺形,吾形,直角三角形
日本で「台風」と呼ばれるものは、次のうち、何が発達したもの ?2,理系,乾燥帯低気圧,熱帯低気圧,柱帯低気圧,冷帯低気圧,熱帯低気圧
「ウミザリガニ」「オマール海老」とも呼ばれる大型のエビは何 ?,理系,ハムスター,ロブスター,モンスター,トースター,ロブスター
次の古代の生き物のうち、空を飛んだのはとどれ?,理系,合意,海竜,"恐音
[ば =)",異電,異電
線で書かれた図形を、同じ線を2回以上通ることなく書くことを何という?,理系,五筆書き,七筆書き,三筆書き,一健書き,一健書き
方位磁石のN極が指し示す場所はどこ 2,理系,北極,太陽,地球の中心,月,北極
正六角形に三本の線を引いた図形で表される、簡単な構造の有機化合物は何 ?,理系,カンゼン,シンゼン,ゼンゼン,ベンゼン,ベンゼン
アヒルとカモの交配で生まれた、田んほぼの害虫を食べてくれる水鳥は回角,理系,アイガモ,エムガモ,エヌガモ,エルガモ,アイガモ
防腐処理によって、生きた状態と同じ姿のまま保存した動物の標本を何という2,理系,はく製,まく製,らく製,やく製,はく製
次のうち、「入道雲」の正式な名前はどれ ?     -  「,理系,積乱寺,混乱寺,錯乱雪,反乱吉,積乱寺
人体で、「三生規官」という問官があるのはどこ2,理系,目,心臓,脳,耳,耳
KStひ】s GO二ルンルクアカンルン4当たるのはどれ?,理系,"虹彩
ン",下紳経,網膜,水晶体,水晶体
ノーベルが富を築くきっかけになった爆薬は何 ?,理系,ダイナマイト,セムテックス,TNT,C-4,ダイナマイト
毛質の保持に重要な役割を果たす、髪の毛の表面を覆う組織のことを何という2,理系,ブロメリン,キューティクル,エストロゲン,メラフニン,キューティクル
映画などでもおなじみの、膜状の細で空を飛んでいたとされる、 白亜紀に生息した恐竜は何 2,理系,メガロドン,プテラノドン,イグアノドン,ディメトロドン,プテラノドン
WESひだ:EMIYX6【ゆお和ンタた 申肝2,理系,グレム,グロム,グラム,グリム,グラム
_ 「発光〇OO〇〇オード」と「〇〇〇オキシン」の〇〇〇に共通する言葉は回角,理系,モノ,トリ,ポリ,ダイ,ダイ
磁石や電流の周りに生じる、磁力の働いている空間を何という ?,理系,磁界,愉界,世界,政界,磁界
地層にチョークが含まれることから名づけられた、中生代最後の地質時代は何 ?,理系,日亜紀,亜細亜紀,東亜紀,球束紀,日亜紀
"400字詰めの原稿用紙で、1行が20文字の場合
台、全  [
部で何行ある ?2",理系,20行,10行,30行,40行,20行
化学で、BTB溶液やフェノールフタレインのような試抹のことを総称して指す用語は何 ?,理系,命令薬,指令薬,指図薬,"指示
示楽","指示
示楽"
電気製品を使用していない間にも常に消費される電力は何?,理系,大気電力,際旗電力,堆起電力,待機電力,待機電力
ーー 「OOOのゴリズム」「〇〇ののジェブラ」「〇〇〇コール」の〇〇〇に共通する言葉は何 ?,理系,バツ,ナシ,アル,マル,アル
正式名称を「流行性耳下腺炎」という、子どもがかかりやすい病気は回角,理系,おたふくかぜ,はんにゃかぜ,ひょっとこかぜ,おかめかぜ,おたふくかぜ
次のうち、コンピュータで画面上のカーソルを動かすのに用いられる如具はどれ?,理系,モルモット,マワウス,チンチラ,ハムスター,マワウス
日本にも多く分布しているアカガエル科のカエルは次のうちどれ3?,理系,トノサマガエル,ヘイタイガエル,コウテイガエル,ショウグンガエル,トノサマガエル
人間の生活に役立てる目的で飼育する動物のことを何という ?,理系,貯蓄,家畜,"蓄音
機",駆逐,家畜
0ルYKの7Aもんルコ三23: 幸人1:立てたパソコンを「〇〇〇パソコン」という。〇〇〇は何 ?,理系,耕作,与作,多作,目作,目作
ミミ、ヒメ、ダイオウなどの種類がいる、体内から吉を出すことで知られる軟体動物はなんでしょう?,理系,カニ,カメ,イカ,ワニ,イカ
次のうち、割り切ることができない数はどれ2,理系,3分の1,2分の1,5分の1,4分の1,3分の1
犬がよく舌を出しているのは、次ののまっ:2あ:まべきすれいら記?,理系,体温調節,威帳,現実逃避,衣探し,体温調節
"生物が、卵の殻を破って出てくることを、普j
樹退、 何という ?",理系,ヽ か,あか,すか,わか,ヽ か
次のうち、薬品や熱、紫外線などを用いて病原菌を殺すことを指す言葉はとどれ?,理系,,消毒,小水,省庁,消毒
軽い核種同士がくっついてより重い核種になる現象は何?,理系,核合体,核進化,核融合,核フュージョン,核融合
ABO式血液型で使われる4つの皿液型とは、A型、B型、O型と何型 2,理系,BO型,ABO型,AB型,AO型,AB型
貝殻を背負うことで体を守っているbsのちたる円7,理系,サンゴ,アメフフラン,イソギンチャク,ヤドカリ,ヤドカリ
次のうち、人体に実際にある有筋肉はとれ?,理系,サンマ筋,カレイ筋,マグロ筋,ヒラメ筋,ヒラメ筋
動物の肪のタンパク質を、酵素を加えて分離、凝固、発酎させたものを何という3?,理系,ジャムおじさん,チーズ,アンパンマン,バタ子さん,チーズ
ニワトリやキジの「トサカ」といえば、体のどこにある部分?,理系,しっぽ,頭,自,多,頭
